Files	source_image	Date	condition	experiment	strain	Position	file_type	annotation_status	annotation_reason	switch
analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	26	ROI coordinates	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr_last_tracked_i.txt	analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	26	tracking data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr_metadata.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	26	metadata	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr_segm.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_26/Images/SCD_20210120_6strains_s26_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	26	segmentation	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	phase contrast image	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_acdc_output.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	acdc output	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_align_shift.npy	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	alignment data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_aligned.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	aligned image data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_dataPrep_bkgrValues.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	background values	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	ROI coordinates	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_last_tracked_i.txt	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	tracking data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_metadata.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	metadata	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr_segm.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_27/Images/SCD_20210120_6strains_s27_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	27	segmentation	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	phase contrast image	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_acdc_output.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	acdc output	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_align_shift.npy	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	alignment data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_aligned.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	aligned image data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_custom_annot_params.json	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	annotation settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_custom_combine_metrics.ini	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	custom metric settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_dataPrep_bkgrValues.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	background values	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	ROI coordinates	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_last_tracked_i.txt	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	tracking data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_metadata.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	metadata	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_segm.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	segmentation	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr_segm_hyperparams.ini	analysed_live_cell_microscopy/20210120/TIFFs/Position_28/Images/SCD_20210120_6strains_s28_phase_contr.tif	20012021	SCD	steady_state	WHI5_BCK2_DD	28	segmentation settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	phase contrast image	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_acdc_output.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	acdc output	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_align_shift.npy	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	alignment data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_aligned.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	aligned image data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_dataPrep_bkgrValues.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	background values	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	ROI coordinates	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_delROIsInfo.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	ROI data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_last_tracked_i.txt	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	tracking data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_metadata.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	metadata	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr_segm.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_29/Images/SCD_20210120_6strains_s29_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	29	segmentation	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	phase contrast image	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_acdc_output.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	acdc output	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_align_shift.npy	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	alignment data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_aligned.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	aligned image data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_dataPrep_bkgrValues.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	background values	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	ROI coordinates	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_delROIsInfo.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	ROI data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_last_tracked_i.txt	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	tracking data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_metadata.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	metadata	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr_segm.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	segmentation	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contrcca_properties_downstream.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_3/Images/SCD_20210120_6strains_s03_phase_contr.tif	20012021	SCD	steady_state	MMY	3	unclassified	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	phase contrast image	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_acdc_output.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	acdc output	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_align_shift.npy	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	alignment data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_aligned.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	aligned image data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_custom_annot_params.json	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	annotation settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_custom_combine_metrics.ini	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	custom metric settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_dataPrep_bkgrValues.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	background values	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	ROI coordinates	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_delROIsInfo.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	ROI data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_last_tracked_i.txt	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	tracking data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_metadata.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	metadata	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_segm.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	segmentation	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr_segm_hyperparams.ini	analysed_live_cell_microscopy/20210120/TIFFs/Position_30/Images/SCD_20210120_6strains_s30_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	30	segmentation settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	31	phase contrast image	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr_acdc_output.csv	analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	31	acdc output	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr_align_shift.npy	analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	31	alignment data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr_aligned.npz	analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	31	aligned image data	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr_custom_annot_params.json	analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	31	annotation settings	annotated		
analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr_custom_combine_metrics.ini	analysed_live_cell_microscopy/20210120/TIFFs/Position_31/Images/SCD_20210120_6strains_s31_phase_contr.tif	20012021	SCD	steady_state	WHI5_CCR4_DD	31	custom metric settings	annotated		
